,lat.,long.,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source,"Unified School District Name","Unified School District LEA code","Unified School District Grade Low","Unified School District Grade High","Elementary School District Name","Elementary School District LEA code","Elementary School District Grade Low","Elementary School District Grade High","Secondary School District Name","Secondary School District LEA code","Secondary School District Grade Low","Secondary School District Grade High"
2650,37.745881,-122.496309,37.745881,-122.496309,1,nearest_street,2200,"38th Ave","San Francisco",CA,"San Francisco County",94116,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2652,37.780828,-122.456343,37.780882,-122.456609,1,rooftop,25,"Stanyan Blvd","San Francisco",CA,"San Francisco County",94118,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2893,37.761078,-122.440985,37.761078,-122.440985,1,nearest_street,3000,"Market St","San Francisco",CA,"San Francisco County",94114,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2894,37.76399,-122.467383,37.76399,-122.467383,1,nearest_street,1300,"10th Ave","San Francisco",CA,"San Francisco County",94122,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2897,37.781732,-122.437623,37.781909,-122.437655,1,rooftop,1307,"Scott St","San Francisco",CA,"San Francisco County",94115,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2901,37.777283,-122.462941,37.777283,-122.462941,1,nearest_street,600,"5th Ave","San Francisco",CA,"San Francisco County",94118,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2902,37.777283,-122.462941,37.777283,-122.462941,1,nearest_street,600,"5th Ave","San Francisco",CA,"San Francisco County",94118,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2904,37.763987,-122.444412,37.763987,-122.444412,1,nearest_street,200,"Upper Ter","San Francisco",CA,"San Francisco County",94117,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2905,37.7784,-122.414342,37.778371,-122.414693,1,rooftop,1201,"Market St","San Francisco",CA,"San Francisco County",94103,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2906,37.7784,-122.414342,37.778371,-122.414693,1,rooftop,1201,"Market St","San Francisco",CA,"San Francisco County",94103,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2907,37.771753,-122.427002,37.771826,-122.427203,1,rooftop,203,"Buchanan St","San Francisco",CA,"San Francisco County",94102,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2908,37.773935,-122.446092,37.773935,-122.446092,1,nearest_street,800,"Masonic Ave","San Francisco",CA,"San Francisco County",94117,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2910,37.729874,-122.372006,37.729873,-122.372006,1,nearest_street,700,"Innes Ave","San Francisco",CA,"San Francisco County",94124,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2911,37.73377,-122.439051,37.733738,-122.438886,1,rooftop,150,"Burnside Ave","San Francisco",CA,"San Francisco County",94131,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2912,37.7812,-122.4614,37.781458,-122.461423,1,rooftop,3912,"Geary Blvd","San Francisco",CA,"San Francisco County",94118,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2913,37.801076,-122.426748,37.801312,-122.426663,1,rooftop,1524,"Lombard St","San Francisco",CA,"San Francisco County",94123,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2914,37.785131,-122.463503,37.785131,-122.463503,1,nearest_street,4300,"California St","San Francisco",CA,"San Francisco County",94118,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2918,37.779853,-122.403909,37.779746,-122.403819,1,rooftop,921,"Folsom St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2920,37.730177,-122.371731,37.730148,-122.371966,1,rooftop,740,"Earl St","San Francisco",CA,"San Francisco County",94124,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2921,37.77446,-122.449517,37.77446,-122.449517,1,nearest_street,100,"Clayton St","San Francisco",CA,"San Francisco County",94117,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2923,37.790841,-122.418566,37.791038,-122.41873,1,rooftop,1476,"California St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2924,37.771804,-122.426621,37.771975,-122.426799,1,rooftop,200,"Buchanan St","San Francisco",CA,"San Francisco County",94102,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2926,37.7864,-122.3892,37.786237,-122.389066,1,rooftop,501,"Beale St","San Francisco",CA,"San Francisco County",94105,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2927,37.797617,-122.423793,37.797616,-122.423793,1,nearest_street,2400,"Van Ness Ave","San Francisco",CA,"San Francisco County",94109,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2929,37.792269,-122.424402,37.792157,-122.424697,1,rooftop,1901,"Franklin St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2931,37.739002,-122.415899,37.739002,-122.415899,1,nearest_street,400,"Moultrie St","San Francisco",CA,"San Francisco County",94110,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2932,37.773083,-122.391187,37.772975,-122.391172,1,rooftop,590,"Mission Rock St","San Francisco",CA,"San Francisco County",94158,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2936,37.745913,-122.428658,37.745862,-122.428787,1,rooftop,1451,"Sanchez St","San Francisco",CA,"San Francisco County",94131,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2940,37.782077,-122.483804,37.782077,-122.483803,1,nearest_street,2300,"Clement St","San Francisco",CA,"San Francisco County",94121,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2942,37.787703,-122.391971,37.787676,-122.391777,1,rooftop,388,"Beale St","San Francisco",CA,"San Francisco County",94105,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2943,37.780851,-122.453083,37.780809,-122.453272,1,rooftop,767,"Spruce St","San Francisco",CA,"San Francisco County",94118,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2944,37.7593,-122.4836,37.759291,-122.48364,1,rooftop,2115,"Kirkham St","San Francisco",CA,"San Francisco County",94122,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2945,37.78518,-122.435781,37.785231,-122.435635,1,rooftop,2000,"Post St","San Francisco",CA,"San Francisco County",94115,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2946,37.777592,-122.41098,37.777576,-122.410856,1,rooftop,643,"Natoma St","San Francisco",CA,"San Francisco County",94103,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2947,37.779907,-122.492859,37.780033,-122.492685,1,rooftop,6838,"Geary Blvd","San Francisco",CA,"San Francisco County",94121,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2949,37.8002,-122.4091,37.800247,-122.408928,1,rooftop,1560,"Stockton St","San Francisco",CA,"San Francisco County",94133,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2950,37.775272,-122.415908,37.775272,-122.415908,1,nearest_street,100,"10th St","San Francisco",CA,"San Francisco County",94103,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2951,37.689004,-122.494098,37.689071,-122.494214,1,rooftop,281,"Westridge Ave","Daly City",CA,"San Mateo County",94015,US,"San Mateo County","See elementary/secondary",,,,"Jefferson Elementary School District",0618870,KG,08,"Jefferson Union High School District",0618930,09,12
2952,37.754833,-122.425438,37.754923,-122.425054,1,rooftop,3489,"22nd St","San Francisco",CA,"San Francisco County",94110,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2953,37.761708,-122.391794,37.76171,-122.391723,1,rooftop,690,"Indiana St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2954,38.344853,-121.959578,38.344806,-121.959486,1,rooftop,741,"Beelard Dr",Vacaville,CA,"Solano County",95687,US,"Solano County","Vacaville Unified School District",0640590,KG,12,"See unified",,,,"See unified",,,
2955,38.344853,-121.959578,38.344806,-121.959486,1,rooftop,741,"Beelard Dr",Vacaville,CA,"Solano County",95687,US,"Solano County","Vacaville Unified School District",0640590,KG,12,"See unified",,,,"See unified",,,
2957,37.787213,-122.391949,37.787017,-122.392007,1,rooftop,396,"Harrison St","San Francisco",CA,"San Francisco County",94105,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2958,37.764715,-122.425231,37.76446,-122.425161,1,rooftop,3251,"16th St","San Francisco",CA,"San Francisco County",94110,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2959,37.772721,-122.391183,37.772694,-122.391128,1,rooftop,1201,"4th St","San Francisco",CA,"San Francisco County",94158,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2961,37.769798,-122.448579,37.769798,-122.448579,1,nearest_street,600,"Clayton St","San Francisco",CA,"San Francisco County",94117,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2962,37.713304,-122.41015,37.713304,-122.41015,1,nearest_street,330,"Leland Ave","San Francisco",CA,"San Francisco County",94134,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2963,37.780767,-122.437532,37.780623,-122.437628,1,rooftop,1817,"Eddy St","San Francisco",CA,"San Francisco County",94115,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2964,37.793428,-122.26913,37.793327,-122.268874,1,rooftop,202,"Madison St",Oakland,CA,"Alameda County",94607,US,"Alameda County","Oakland Unified School District",0628050,KG,12,"See unified",,,,"See unified",,,
2965,37.780767,-122.437532,37.780623,-122.437628,1,rooftop,1817,"Eddy St","San Francisco",CA,"San Francisco County",94115,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2966,37.774015,-122.440999,37.774077,-122.440661,1,rooftop,328,"Baker St","San Francisco",CA,"San Francisco County",94117,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2967,37.791433,-122.421376,37.791646,-122.421296,1,rooftop,1720,"Sacramento St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2968,37.787703,-122.391971,37.787676,-122.391777,1,rooftop,388,"Beale St","San Francisco",CA,"San Francisco County",94105,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2971,37.787213,-122.391949,37.787017,-122.392007,1,rooftop,396,"Harrison St","San Francisco",CA,"San Francisco County",94105,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2974,37.749357,-122.444826,37.7493,-122.444523,1,rooftop,821,"Burnett Ave","San Francisco",CA,"San Francisco County",94131,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2975,37.793428,-122.26913,37.793327,-122.268874,1,rooftop,202,"Madison St",Oakland,CA,"Alameda County",94607,US,"Alameda County","Oakland Unified School District",0628050,KG,12,"See unified",,,,"See unified",,,
2976,37.763467,-122.479267,37.763467,-122.479267,1,nearest_street,1300,"21st Ave","San Francisco",CA,"San Francisco County",94122,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2977,37.727559,-122.368684,37.727376,-122.368375,1,rooftop,11,"Innes Ct","San Francisco",CA,"San Francisco County",94124,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2978,37.791456,-122.392342,37.79182,-122.3923,1,rooftop,88,"Howard St","San Francisco",CA,"San Francisco County",94105,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2979,37.787137,-122.396691,37.787137,-122.396691,1,nearest_street,22,"Tehama St","San Francisco",CA,"San Francisco County",94105,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2981,37.720934,-122.440473,37.720934,-122.440473,1,nearest_street,1100,"Cayuga Ave","San Francisco",CA,"San Francisco County",94112,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2982,37.764037,-122.466311,37.764036,-122.46631,1,nearest_street,800,"Irving St","San Francisco",CA,"San Francisco County",94122,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2985,37.795544,-122.424923,37.795872,-122.424788,1,rooftop,1690,Broadway,"San Francisco",CA,"San Francisco County",94123,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2986,37.773089,-122.396768,37.773496,-122.397376,1,nearest_street,,"I 280","San Francisco",CA,"San Francisco County",94158,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
2987,37.800868,-122.405763,37.800728,-122.405816,1,rooftop,397,"Union St","San Francisco",CA,"San Francisco County",94133,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
